sentence_id;sentence;label;label_class
3976;Bradley Andrew T. Grayson (born 1993) is a footballer playing as a forward for Matlock Town.;3;Athlete
3977;The Story of Sigurd the Volsung and the Fall of the Niblungs (1876) is an epic poem of over 10000 lines by William Morris that tells the tragic story drawn from the Volsunga Saga and the Elder Edda of the Norse hero Sigmund his son Sigurd (the equivalent of Siegfried in the Nibelungenlied and Wagner's Ring of the Nibelung) and Sigurd's wife Gudrun.;13;WrittenWork
3978;The Cranaidae are a family of neotropical harvestmen within the suborder Laniatores.;9;Animal
3979;Ebenezer J. Shields was an American politician that represented Tennessee's tenth district in the United States House of Representatives.;4;OfficeHolder
3980;Chrysotus elegans is a fly species in the genus of Chrysotus found in Hawaii.;9;Animal
3981;Dr. Abiye Precious Sekibo in a Nigerian doctor and politician who was Federal Minister of Transportation in the cabinet of President Olusegun Obasanjo appointed in April 2003.;4;OfficeHolder
3982;Jay AJ Leitch-Smith (born 6 March 1990) is a professional English footballer who plays as a forward for Crewe Alexandra.;3;Athlete
3983;The End of Work: The Decline of the Global Labor Force and the Dawn of the Post-Market Era is a non-fiction book by American economist Jeremy Rifkin published in 1995 by Putnam Publishing Group.;13;WrittenWork
3984;The Baldwin DR-6-6-1500 was a diesel-electric locomotive of the road switcher type rated at 1500 horsepower (1100 kW) that rode on a pair of three-axle trucks having an C-C wheel arrangement.;5;MeanOfTransportation
3985;Critical Software is a Portuguese information systems and software company headquartered in Coimbra.;0;Company
3986;Protoleucania is a genus of moths of the Noctuidae family.;9;Animal
3987;Melur is a Panchayat village in Coonoor Taluk of the Nilgiris District Tamil Nadu India.;8;Village
3988;Whittman-Hart was a services company dealing with digital communications.;0;Company
3989;Blacklands is the second and final album by Music for Pleasure and was released in 1985.;11;Album
3990;The Devils is a play commissioned by Sir Peter Hall for the Royal Shakespeare Company and written by British dramatist John Whiting based on Aldous Huxley's book The Devils of Loudun.;13;WrittenWork
3991;Dorstenia crenulata is a species of herb in the Moraceae plant family which is native to Cuba.;10;Plant
3992;Adenostoma sparsifolium Redshanks or less commonly Ribbonwood is a multi-trunked tree or shrub native to dry slopes or chaparral of Southern California and northern Baja California.;10;Plant
3993;HNLMS Abraham van der Hulst was a Jan van Amstel-class minesweeper of the Royal Netherlands Navy.;5;MeanOfTransportation
3994;Axminster Carpets Ltd are an Axminster Devon based English manufacturer of carpets particularly the same-named Axminster carpets.;0;Company
3995;The American Association of Individual Investors is a nonprofit organization with about 150000 members whose purpose is to educate individual investors regarding stock market portolios financial planning and retirement accounts.;0;Company
3996;I is the debut Album released by Portland Oregon Cybergrind band JonnyX and the Groadies.;11;Album
3997;Holy Trinity Church Besthorpe is a Grade II listed parish church in the Church of England in Besthorpe Nottinghamshire.;6;Building
3998;Arbnora Robelli is a Swedish Albanian football forward currently playing for IS Halmia in Sweden's Division 1.;3;Athlete
3999;Carramboa is a genus of flowering plants in the daisy family.;10;Plant
4000;Dead Bands Party: A Tribute to Oingo Boingo is a tribute album by various artists to the band Oingo Boingo.;11;Album
4001;My Body the Hand Grenade is a compilation album by alternative rock band Hole that includes b-sides demo recordings live songs and other rarities and unreleased tracks by the band.;11;Album
4002;Bruce Walker (born 27 August 1946) is an English former professional footballer who played as a left winger.;3;Athlete
4003;The Grand Canyon Unified School District #4 is a school district located in Grand Canyon Village in unincorporated Coconino County Arizona United States.;1;EducationalInstitution
4004;Mitch Meeuwsen (born April 20 1982 in Hillsboro Oregon) is a Graduate Assistant Football Coach at Oregon State University.;3;Athlete
4005;Johan Jan Mulder (born 4 May 1945) is a Dutch former footballer writer columnist and TV personality.;3;Athlete
4006;The Christopher W. Klaus Advanced Computing Building is a three-story academic building at the Georgia Institute of Technology that houses a portion of its College of Computing College of Engineering and related programs.;6;Building
4007;Orthotylus beieri is a species of bug from the Miridae family that can be found in France Slovenia and Spain.;9;Animal
4008;Neolovricia ozimeci is a species of beetle in the family Carabidae the only species in the genus Neolovricia.;9;Animal
4009;David Paul Black (born June 26 1961) has served as Mayor of Papillion Nebraska United States since 2009.;4;OfficeHolder
4010;The MV Chelan is an Issaquah 130 Class ferry operated by Washington State Ferries.;5;MeanOfTransportation
4011;The Power Within is a 1995 karate film.;12;Film
4012;Spaghetti is a 1916 silent comedy film featuring Oliver Hardy.;12;Film
4013;Fusinus sonorae is a species of sea snail a marine gastropod mollusk in the family Fasciolariidae the spindle snails the tulip snails and their allies.;9;Animal
4014;USNS Rollins (T-AG-189) was one of 12 ships scheduled to be acquired by the United States Navy in February 1966 and converted into Forward Depot Ships and placed into service with the Military Sea Transport Service The High Point Victory (MCV-851) was chosen for this conversion and assigned the name Rollins but the program was canceled and the ships were not acquired by the Navy.;5;MeanOfTransportation
4015;Vemulapalli is a village in Yellanur Mandal in Anantapur district of Andhra Pradesh India.;8;Village
4016;The Barachois is a lake of Cape Breton Regional Municipality Nova Scotia Canada.;7;NaturalPlace
4017;HMS Grafton was a 70-gun third rate ship of the line of the Royal Navy built at Portsmouth Dockyard to the draught specified by the 1745 Establishment and launched on 29 March 1750.Grafton served until 1767 when she was sold out of the navy.;5;MeanOfTransportation
4018;Stephen Adams (born 7 September 1959 in Sheffield) is an English former professional footballer who played in the Football League as a forward.;3;Athlete
4019;Bill Thompson is a Democratic member of the Wyoming House of Representatives representing the 60th district since 2001.;4;OfficeHolder
4020;Pollalesta is a genus of flowering plants in the daisy family.;10;Plant
4021;Happy Anniversary and Goodbye is a 1974 American TV movie starring Lucille Ball and Art Carney as Norma and Malcolm Michaels a middle-aged couple.;12;Film
4022;The Windward Performance DuckHawk is an American mid-wing single-seat 15-metre class glider designed and produced by Windward Performance of Bend Oregon.;5;MeanOfTransportation
4023;Dusk is a studio album by American jazz pianist Andrew Hill recorded in 1999 and released on the Palmetto label.;11;Album
4024;Aubach (Lohr) is a river of Bavaria Germany.;7;NaturalPlace
4025;Eicomorpha is a genus of moths of the Noctuidae family.;9;Animal
4026;Dean Wareham is the selftitled debut studio album released by the singer/songwriter Dean Wareham on March 11 2014 through Double Feature Records in the US and Sonic Cathedral in the UK/Europe.;11;Album
4027;Bulbophyllum septemtrionale is a species of orchid in the genus Bulbophyllum.;10;Plant
4028;The European Physical Journal C: Particles and Fields (EPJ C) presents original research results in theoretical physics and experimental physics in a variety of formats including regular articles reviews tools for experiment and theory notes and Letters.;13;WrittenWork
4029;Chevalierella is a genus of grass in the Poaceae family.;10;Plant
4030;Barbus guirali is a species of ray-finned fish in the genus Barbus.;9;Animal
4031;Gara is a village and mandal Mandal in Srikakulam district in the state of Andhra Pradesh in India.;8;Village
4032;Purpuradusta is a genus of sea snails marine gastropod mollusks in the family Cypraeidae the cowries.;9;Animal
4033;Kodachwad is a village in Belgaum district in the southwestern state of Karnataka India.;8;Village
4034;The Ulvi River is a tributary of the Rovina River in Romania.;7;NaturalPlace
4035;The Friedrichshafen FF.29 was a German lightweight two-seat floatplane of the 1910s produced by Flugzeugbau Friedrichshafen.;5;MeanOfTransportation
4036;Sax Strings & Soul is an album by saxophonist Red Holloway recorded in Europe in 1964 and released on the Prestige label.;11;Album
4037;Noodle is an award-winning 2007 Israeli film directed by Ayelet Menahemi written by Shemi Zarhin and Ayelet Menahemi and starring Mili Avital Chen Baoqi and Alon Aboutboul.;12;Film
4038;Miska was a Palestinian village located fifteen kilometers southwest of Tulkarm depopulated in 1948.;8;Village
4039;Janitors Of Tomorrow is the debut full-length album released by the band Gas Huffer in 1991.;11;Album
4040;Live and Solo The Yes Collection is a 3 cd compilation album by Yes released in 2006.;11;Album
4041;Kree Annette Harrison (born May 17 1990) is an American singer and musician who was the runner-up on the twelfth season of American Idol.;2;Artist
4042;Bulbophyllum alabastraceus is a species of orchid in the genus Bulbophyllum.;10;Plant
4043;Unforgettable is the seventh solo album by Leroy Hutson.;11;Album
4044;Peter Behrens (born 4 September 1947 in Sande Lower Saxony) is a German drummer actor musician and clown.;2;Artist
4045;Salem Falls is a 2001 novel by Jodi Picoult about what happens to a person when he is given a label and not allowed to escape it.;13;WrittenWork
4046;Jackson Butch Guice (born June 27 1961 in Chattanooga Tennessee) is an American comic book artist who has worked in the comics industry since the 1980s.;2;Artist
4047;The One That Got Away is a 1996 ITV television film based on the book of the same name by Chris Ryan telling the true story of a Special Air Service patrolduring the Gulf War in 1991.The film stars Paul McGann as 'Ryan' and was directed by Paul Greengrass director of United 93 Bloody Sunday and two of the Jason Bourne films.;12;Film
4048;Bulbophyllum toranum is a species of orchid in the genus Bulbophyllum.;10;Plant
4049;The St Andrews Viking is a family of American powered parachutes that was designed and manufactured by St Andrews Aviation of Panama City Florida and later produced by Viking Aircraft also of Panama City.;5;MeanOfTransportation
4050;The Moon Is... the Sun's Dream is the 1992 debut feature by South Korean film director Park Chan-wook.;12;Film
4051;Pselliophora is a genus of true crane fly.;9;Animal
4052;Elmeri Kaksonen is a Finnish ice hockey player who currently plays professionally in Finland for SaiPa of the SM-liiga.;3;Athlete
4053;A Family Affair is the final Nero Wolfe detective novel by Rex Stout published by the Viking Press in 1975.;13;WrittenWork
4054;The Hale Solar Laboratory was the laboratory of astronomer George Ellery Hale and is located in Pasadena Los Angeles County California.;6;Building
4055;Joe Kerrigan (born 1864) was an Australian rules footballer who played with Fitzroy in the Victorian Football League (VFL).;3;Athlete
4056;Eustichia is the only genus of moss in family Eustichiaceae.;10;Plant
4057;Ormiston Maritime Academy (formerly known as Hereford Technology School) is a secondary school with academy status.;1;EducationalInstitution
4058;The Valea Anei River is a tributary of the Chiojdul River in Romania.;7;NaturalPlace
4059;Sugia is a genus of moths of the Noctuidae family.;9;Animal
4060;Nipponentomon is a genus of proturans in the family Acerentomidae.;9;Animal
4061;Karen Joy Morris (born 2 June 1970) better known as Karen Mok or Mok Man-wai among Chinese-speaking communities is a three-time Golden Melody Award-winning Hong Kong actress and singer-songwriter.;2;Artist
4062;Jud Strunk (June 11 1936 - October 5 1981) was an American singer songwriter and comedian.;2;Artist
4063;The Church of Saints Philip and James (Croatian: Crkva svetih Filipa i Jakova) is a Roman Catholic church in Vukovar Croatia.;6;Building
4064;Duckhorn Vineyards is a boutique winery in St. Helena California specializing in premium Merlot wines.;0;Company
4065;Go South Coast is an intermediate holding company responsible for the Go-Ahead Group's bus operations on the South Coast of England.;0;Company
4066;Jose Sumulong Cojuangco Jr. (born September 19 1934) more popularly known as Peping Cojuangco is a former Philippine Congressman and the current president of the Philippine Olympic Committee.;4;OfficeHolder
4067;The Glatt group is active internationally as an equipment manufacturer system supplier and engineering service provider in the field of processing and refinement of solid compounds for the food / feed pharmaceutical and fine chemical industry.;0;Company
4068;On the 2nd Day of Christmas is a Lifetime television movie starring Mary Stuart Masterson and Mark Ruffalo directed by James Frawley.;12;Film
4069;The Cachoeira Grande River is a river of Bahia state in eastern Brazil.;7;NaturalPlace
4070;The Min-Kush Valley is a Valley located in central Kyrgyzstan just north of the Naryn River.;7;NaturalPlace
4071;'Flirt' is a hybrid cultivar of the genus Neoregelia in the Bromeliad family.;10;Plant
4072;Prostheta is a genus of moths of the Noctuidae family.;9;Animal
4073;Jorge Antonio Cafrune (Jujuy August 8 1937 - Buenos Aires February 1 1978 ) was one of the most popular Argentinian folklorist singers of his time as well as an unflagging investigator compilator and diffuser of the native culture.;2;Artist
4074;Ahmed Nashid (born 4 April 1989) is a Maldivian footballer nicknamed Naattey who is currently playing for VB Addu FC.;3;Athlete
4075;Buddleja davidii 'Gonglepod' is a cultivar of a chance seedling at an English nursery.;10;Plant
4076;Helene von Damm (born May 4 1938) was a Republican political figure diplomat and former United States Ambassador to Austria.;4;OfficeHolder
4077;Trezelle Samuel Jenkins (born March 13 1973) is a former American football offensive tackle in the National Football League who played for the Kansas City Chiefs from 1995 through 1997.Jenkins played high school football at Morgan Park High School in Chicago Illinois.;3;Athlete
4078;Philodendron cordatum (common names: Philodendron Angra dos Reis Heart Leaf Philodendron) is an epiphytic and epilithic species of Philodendron endemic to southeastern Brazil.;10;Plant
4079;Danny Wylde stage name of Christopher Daniel Zeischegg (born October 21 1985) is a pornographic actor writer musician and filmmaker.;2;Artist
4080;Mitrella saotomensis is a species of sea snail a marine gastropod mollusk in the family Columbellidae the dove snails.;9;Animal
4081;Bulbophyllum neocaledonicum is a species of orchid in the genus Bulbophyllum.;10;Plant
4082;Kalankini Kankabati is a 1981 Bengali-language Indian feature film directed by Uttam Kumar starring Mithun Chakraborty Sharmila Tagore Supriya Choudhury Asitbaran and Uttam Kumar;12;Film
4083;Hold 'Em Jail is a 1932 comedy film.;12;Film
4084;Waqt ki Awaz is a 1988 Hindi-language Indian feature film directed by Kovelamudi Bapayya starring Mithun Chakraborty Sridevi Gulshan Grover Kader Khan and Asrani.;12;Film
4085;Banned In Boston is a compilation CD (and later vinyl LP) from punk rock singer/songwriter GG Allin released in 1989 (although it was compiled and sent to the manufacturing plant in the winter of 1988 and gives a copyright date of that year).;11;Album
4086;Bulbophyllum elongatum is a species of orchid in the genus Bulbophyllum.;10;Plant
4087;Emeka Jude Ugali (born 28 May 1982) is a Nigerian football striker who is currently a free agent.;3;Athlete
4088;I Am the Ripper is a 2004 action horror documentary-style film directed by Eric Anderson.;12;Film
4089;The Zapotal River is a river of Ecuador.;7;NaturalPlace
4090;Fayette County School System is a public school district based in Fayetteville Georgia USA.The school system serves all of Fayette County Georgia.;1;EducationalInstitution
4091;The Whelen Engineering Company Inc is an American corporation based out of Chester Connecticut that designs develops and markets audio and visual signaling devices primarily for fire and rescue law enforcement security and military clients.;0;Company
4092;Haddat ash Sham is a village in Makkah Province in western Saudi Arabia.;8;Village
4093;Darren M. Swain is an American politician a Democrat and a member of the Maryland House of Delegates.;4;OfficeHolder
4094;Captain Underpants and the Preposterous Plight of the Purple Potty People is the eighth book in the Captain Underpants series by Dav Pilkey.;13;WrittenWork
4095;Quick is the second album by American alternative rock band Far.;11;Album
4096;Brigadier General (Ret'd) John James (Jim) Grant CMM ONS CD (born January 17 1936) is the Lieutenant Governor of Nova Scotia.;4;OfficeHolder
4097;Moving August is a 2002 American comedy genre film.;12;Film
4098;The Prundeni River is a tributary of the Olt River in Romania.;7;NaturalPlace
4099;The Sukhoi Su-9 (NATO reporting name: Fishpot) was a single-engine all-weather missile-armed interceptor aircraft developed by the Soviet Union.;5;MeanOfTransportation
4100;The National Association of Official Prison Visitors (NAOPV) promotes and helps to maintain the work of United Kingdom Official Prison Visitors.;0;Company
4101;Octomeria nana is an orchid species in the genus Octomeria found in Venezuela.;10;Plant
4102;The Diario Oficial is the official journal of the Government of Colombia that contains the laws decrees acts and most pertinent documents and public notices of the President Congress and government agencies of Colombia.;13;WrittenWork
4103;The Northrop YC-125 Raider was a 1940s American three-engined STOL utility transport built by Northrop Corporation Hawthorne California.;5;MeanOfTransportation
4104;Alcoveria is an extinct genus of coelacanth fish which lived during the Triassic period.;9;Animal
4105;Ray Cashmere (born January 12 1980 in Kogarah) is a former professional rugby league player with Wests Tigers and North Queensland Cowboys in the NRL and the Salford City Reds.;3;Athlete
4106;Joanne Ryan is a camogie player winner of an All-Star award in 2006 and All Ireland medals in 2001 (when she scored a point in both finals) 2003 and 2004 when she captained the team and scored the match-winning goal.;3;Athlete
4107;Phillip French was the 27th Mayor of New York City from 1702 to 1703.;4;OfficeHolder
4108;Blue Mountain Summit (el. 5098 ft.) is a mountain pass in Oregon traversed by U.S. Route 26.;7;NaturalPlace
4109;Symposiachrus is a genus of birds in the Monarchidae family.;9;Animal
4110;Goregaon is a village in Parner taluka in Ahmednagar district of state of Maharashtra India.;8;Village
4111;Thomas James Tommy Hunter CM O.Ont (born March 20 1937 in London Ontario) is a Canadian country music performer known as Canada's Country Gentleman.;2;Artist
4112;Sanditon (1817) is an unfinished novel by the British novelist Jane Austen.;13;WrittenWork
4113;Vexillum dautzenbergi is a species of small sea snail marine gastropod mollusk in the family Costellariidae the ribbed miters.;9;Animal
4114;The Hamilton Spectator founded in 1846 is a newspaper published every day but Sunday in Hamilton Ontario Canada.;13;WrittenWork
4115;Carlo Gabriel Redgrave Nero (born Sparanero 16 September 1969 London) is an Italian-English screenwriter and film director.;2;Artist
4116;Ophidion (little snake in Greek referring to the united tip of the sepals forming a lateral window) is a genus of orchids found in Central America and the Andes.;10;Plant
4117;Crowland Abbey (also spelled Croyland Abbey) is a Church of England parish church formerly part of a Benedictine abbey church in Crowland in the English county of Lincolnshire.;6;Building
4118;Black Wing Foundation is a video game publisher and developer located in Dnipropetrovsk Ukraine.;0;Company
4119;Palatinate is the award-winning official student newspaper of Durham University and is one of Britain's oldest and best-known student publications having celebrated its 60th anniversary in 2008.;13;WrittenWork
4120;Roupen Altiparmakian is a master of the violin and oud born in Adana Turkey.;2;Artist
4121;Ragged Flag is a record label founded in 2007 by members of the band The Prodigy and backed by the Cooking Vinyl Group.;0;Company
4122;The Thicket River is a river of Jamaica.;7;NaturalPlace
4123;Moving Pictures is the seventh album by Holger Czukay released in 1993 through Mute Records.;11;Album
4124;Strunde is a river of North Rhine-Westphalia Germany.;7;NaturalPlace
4125;Iron Doors is a 2010 German 3D thriller film directed by Stephen Manuel.;12;Film
4126;Marcus Maecius Memmius Furius Baburius Caecilianus Placidus was a Roman statesman who served as Consul in 343 and as Praefectus urbi from 346 to 347.;4;OfficeHolder
4127;Aethiothemara is a genus of tephritid or fruit flies in the family Tephritidae.;9;Animal
4128;Antonio Ciacca is an Italian-American jazz pianist and Instructor at the Juilliard School.;2;Artist
4129;Orlando Sain (born February 3 1912 in Pula) was an Italian footballer.;3;Athlete
4130;The Opel Rekord P1 (branded for its first two years as the Opel Olympia Rekord P) was a large family car introduced in August 1957 in time for the Frankfurt Motor Show by Opel as a replacement for the previous year's Opel Olympia Rekord.;5;MeanOfTransportation
4131;The National Bank of Kuwait (NBK) was incorporated in 1952 as the first local bank and the first shareholding company in Kuwait and the Gulf region.;0;Company
4132;The C-8 Eightster was a single engine airliner developed by Granville Brothers Aircraft which did not go into production.;5;MeanOfTransportation
4133;Let Me Play With Your Poodle is a blues album by Marcia Ball it was released on 24 June 1997 through Rounder Records.;11;Album
4134;USS Wahkiakum County (LST-1162) previously USS LST-1162 was a United States Navy landing ship tank (LST) in commission from 1953 to 1970 and which then saw non-commissioned Military Sealift Command service as USNS Wahkiakum County (T-LST-1162) from 1972 to 1973.;5;MeanOfTransportation
4135;Yuba-Sutter Transit is the public transportation agency that serves the Yuba-Sutter Area.;0;Company
4136;The tribe Exostyleae is an early-branching monophyletic clade of the flowering plant subfamily Faboideae (or Papilionaceae) that are mostly found in Neotropical rainforests.;10;Plant
4137;CAMECA is a manufacturer of scientific instruments namely material analysis instruments based on Charged particle beam ions or electrons;0;Company
4138;Once Bitten is a 1932 British comedy film directed by Leslie S. Hiscott and starring Richard Cooper Ursula Jeans and Frank Pettingell.;12;Film
4139;David Jason Latour (born 1977[citation needed]) is an American comic book artist and writer known for his work for Image Dark Horse Marvel and DC comics on titles such as Scalped Wolverine B.P.R.D. Winter Soldier and Django Unchained.;2;Artist
4140;Terry Vaughn (born December 25 1971 in Sumter South Carolina United States) is a former Canadian Football League receiver most recently with the Hamilton Tiger-Cats.;3;Athlete
4141;Phymatodes hirtellus is a species of beetle in the family Cerambycidae.;9;Animal
4142;Laura Allred is a comics artist who is best known for her work with her husband Mike Allred as a colorist.;2;Artist
4143;Nard is the debut album from American funk keyboardist Bernard Wright.;11;Album
4144;The Peugeot 601 was a range-topping car produced between February 1934 and July 1935 by Peugeot.;5;MeanOfTransportation
4145;Lex Luthor: The Unauthorized Biography is a one-issue 1989 DC Comics publication.;13;WrittenWork
4146;Hkonbyin is a village in Kalewa Township Kale District in the Sagaing Region of western Burma.;8;Village
4147;HMS Unicorn was a 46-gun second-rank ship of the line of the English Royal Navy launched at Woolwich in 1634.;5;MeanOfTransportation
4148;The Cerboaia River is a tributary of the Homorod River in Romania.;7;NaturalPlace
4149;Dichaetophora is a genus of flowering plants in the daisy family.;10;Plant
4150;Pennridge School District is located approximately 30 miles (48 km) north of Philadelphia in Bucks County southeastern Pennsylvania.;1;EducationalInstitution
4151;Arctanthemum is a genus of flowering plants in the daisy family.;10;Plant
4152;Asplenium marinum is known as the sea spleenwort because of its preference for maritime habitats around the coasts of Europe from Italy in the South to Norway in the North.;10;Plant
4153;Ptarmigan Pass elevation 12168 ft (3709 m) is a mountain pass that crosses the Continental Divide in Rocky Mountain National Park in Colorado in the United States.;7;NaturalPlace
4154;Centre for Urdu Language Literature & Culture is a Urdu language institute located at Maulana Azad National Urdu University Hyderabad Andhra Pradesh.;1;EducationalInstitution
4155;The Scrip Range is a subrange of the Monashee Mountains of the Columbia Mountains located on the west side of Lake Revelstoke and north of Hoskins Creek in British Columbia Canada.;7;NaturalPlace
4156;Revenge is a 1918 Western film directed by Tod Browning.;12;Film
4157;Ack-Ack Macaque is the third novel by the science fiction author Gareth L. Powell.;13;WrittenWork
4158;Rock Pretty Baby is a 1956 feature film starring Sal Mineo.;12;Film
4159;Haplocestra is a genus of moths of the Noctuidae family.;9;Animal
4160;Simulamerelina caribaea is a species of minute sea snail a marine gastropod mollusk or micromollusk in the family Rissoidae.;9;Animal
4161;Speed Printing is a building in Grand Forks North Dakota that was listed on the National Register of Historic Places in 1982.It includes Early Frame Vernacular architecture.;6;Building
4162;Julie Halard-Decugis (born September 10 1970 in Versailles Yvelines) is a former professional female tennis player.;3;Athlete
4163;Horizon Adult Remand Centre opened in 2002 with a capacity of 1026.It is operated by the Department of Correctional Services for the Ministry of National Security;6;Building
4164;Crime Scene (released 2010 on the ECM label - ECM 2041) is an album by guitarist Terje Rypdal recorded in 2009.;11;Album
4165;Kinyara Sugar Works whose complete name is Kinyara Sugar Works Limited (KSWL) is a sugar manufacturer in Uganda.;0;Company
4166;Annulobalcis yamamotoi is a species of medium-sized sea snail a marine gastropod mollusk in the family Eulimidae.;9;Animal
4167;The Danciu River is a tributary of the Jidanul River in Romania.;7;NaturalPlace
4168;The David Cole House is a house located in north Portland Oregon listed on the National Register of Historic Places.;6;Building
4169;Burning in the Shade is the sixth studio album by the British heavy metal band Tygers of Pan Tang released in 1987.;11;Album
4170;Mehmet Xheka is a member of the Assembly of the Republic of Albania for the Democratic Party of Albania.;4;OfficeHolder
4171;Lazarus Rising is the ninth novel of the military science fiction StarFist Saga written by David Sherman and Dan Cragg.;13;WrittenWork
4172;Strophalingias is a genus of moth in the family Cosmopterigidae.;9;Animal
4173;Ibid is a parody by American horror fiction writer H. P. Lovecraft written in 1927 or 1928 and first published in the January 1938 issue of O-Wash-Ta-Nong.;13;WrittenWork
4174;Vexillum humile is a species of small sea snail marine gastropod mollusk in the family Costellariidae the ribbed miters.;9;Animal
4175;Alfredo Soressi (Mucinasso (Province of Piacenza) 1897- Piacenza 1982) was an Italian painter eclectic in subjects.;2;Artist
4176;Dasumia amoena is a spider species found in Eastern Europe and Russia.;9;Animal
4177;HMS Eclipse was an E-class destroyer of the Royal Navy that saw service in the Atlantic Arctic and Mediterranean theatres during World War II until sunk by a mine in the Aegean Sea on 24 October 1943.;5;MeanOfTransportation
4178;AVADirect Inc. is an American computer manufacturing company located in Twinsburg Ohio near Cleveland.;0;Company
4179;Pomquet Lake is a lake of Antigonish County Nova Scotia Canada.;7;NaturalPlace
4180;The Short S.17 Kent was a British four-engined 15-seat biplane luxury flying boat airliner designed and built by Shorts to meet a requirement from Imperial Airways for an aircraft with greater range than the Short Calcutta.;5;MeanOfTransportation
4181;Vipulananda Central College is a provincial school in Karaitivu Sri Lanka.;1;EducationalInstitution
4182;Slow Dancer is the sixth album by Boz Scaggs originally released by Columbia in 1974.;11;Album
4183;Bhavsinh Rathod is a Member of Legislative assembly from Sami constituency in Gujarat for its 12th legislative assembly;4;OfficeHolder
4184;The Do Meio River (Rio Grande do Sul) is a river of Rio Grande do Sul state in southern Brazil.;7;NaturalPlace
4185;Touchwood is a shopping centre in Solihull West Midlands United Kingdom.;6;Building
4186;Made In America is a nonfiction book by Bill Bryson describing the history of the English language in the United States and the evolution of American culture.;13;WrittenWork
4187;Not to be confused with the rugby union (RU) and rugby league (RL) footballer of the 1940s '50s and '60s for Newbridge (RU) Great Britain (RL) Wales Hull and York Percival Thomas Tommy 'Bomber' HarrisThomas Tommy H.;3;Athlete
4188;Michel Marc Bouchard OC CQ (born February 2 1958) is a Canadian playwright.;2;Artist
4189;Scott Gessler is the Secretary of State of Colorado a businessman and a prominent elections attorney.;4;OfficeHolder
4190;The Brain from Planet Arous is a 1957 science-fiction film that features the theme of alien possession.;12;Film
4191;Laurence Jackson School is a coeducational secondary school located in Guisborough North Yorkshire England.;1;EducationalInstitution
4192;Shining South (ISBN 0-7869-3492-1) is a supplement to the 3.5 edition of the Dungeons & Dragons role-playing game.;13;WrittenWork
4193;The MAC Mamba Mamba Range is an Australian two-seat light aircraft designed and built by the Melbourne Aircraft Corporation.;5;MeanOfTransportation
4194;Coquette Productions is a television and film production company created by David Arquette and Courteney Cox Arquette and located in West Hollywood California.;0;Company
4195;Last Chants for a Slow Dance is a 1977 American drama film directed by Jon Jost and starring Tom Blair.;12;Film
4196;Aliir Aliir (born 5 September 1994) is a professional Australian rules footballer in the Australian Football League (AFL).;3;Athlete
4197;Atik Jauhari (born 14 August 1949 in Tangerang in Indonesia) is a badminton coach from Indonesia.;3;Athlete
4198;Juan & Ted: Wanted is a 2000 Filipino film.;12;Film
4199;The Sopwith Dragon was a British single-seat fighter biplane developed from the Sopwith Snipe.;5;MeanOfTransportation
4200;Euclidiana is a genus of moths of the Noctuidae family.;9;Animal
4201;Mob Queen is an American romantic comedy released in 1998 directed by Jon Carnoy and written by Mike Horelick.;12;Film
4202;MV Cenwulf was one of Wightlink's 'C' class vehicle and passenger ferries on their route from Lymington to Yarmouth on the Isle of Wight.;5;MeanOfTransportation
4203;William Kirk Greer (October 11 1873-October 1945) was an American textile executive banker and politician who served on the city council of and as the thirteenth Mayor of North Adams Massachusetts.;4;OfficeHolder
4204;Inoorero University (IU) is located in Nairobi in Kenya.;1;EducationalInstitution
4205;Creech Grange is an elegant country house south of Wareham at the foot of the Purbeck Hills.;6;Building
4206;David C. Brown was an English professional footballer who played as a centre forward for Burnley.;3;Athlete
4207;Full Force is the debut album by the Brooklyn New York-based R&B group Full Force.;11;Album
4208;Sarawittaya School is a secondary school in Bangkok established in 1944.;1;EducationalInstitution
4209;Gymnoscelis yurikae is a moth in the Geometridae family that is endemic to Japan.;9;Animal
4210;Latirus modestus is a species of sea snail a marine gastropod mollusk in the family Fasciolariidae the spindle snails the tulip snails and their allies.;9;Animal
4211;Outlaw (2005) is the fifth studio album by British band Alabama 3.;11;Album
4212;Rob Gardner is an American musician best known as the drummer for the original lineups of L.A. Guns and Guns N' Roses and was also briefly the drummer for Hollywood Rose.;2;Artist
4213;USS Okmulgee (YTB-765) was a United States Navy Natick-class large district harbor tug named for Okmulgee Oklahoma.;5;MeanOfTransportation
4214;Bela anna is a species of sea snail a marine gastropod mollusk in the family Mangeliidae.;9;Animal
4215;Makin' Noise is klear's second full length album originally released on September 28 2004 through Robby Takac's Good Charamel Records label.;11;Album
4216;'Aristocrat' is a hybrid cultivar of the genus Tillandsia in the Bromeliad family.;10;Plant
4217;The Airscrew Company Ltd was a British manufacturing company based in Surrey manufacturing propellers.;0;Company
4218;Nimi Barigha-Amange (born 10 May 1952) was elected Senator for the Bayelsa East constituency of Bayelsa State Nigeria taking office on 29 May 2007.;4;OfficeHolder
4219;Krantiguru Shyamji Krishna Verma Kachchh University named after Shyamji Krishnavarma of Kachchh Gujarat India is a regional university that promotes higher education in regional and rural areas of the country.;1;EducationalInstitution
4220;A Man Betrayed is a 1936 American film directed by John H. Auer.;12;Film
