sentence_id;sentence;label;label_class
5476;England restrict South Africa to 273/7 Matthew Hoggard and Andrew Flintoff claimed three wickets each as England restricted South Africa to 273 for seven on day one of the First Test in Port Elizabeth on Friday.;1;Sports
5477;Vikings Turn to 44-Year-Old for Kicking (AP) AP - Morten Andersen, the second-leading scorer in NFL history, signed with the Minnesota Vikings on Tuesday, two days after being cut by Kansas City.;1;Sports
5478;Offense to Begin Anew Ravens offensive coordinator Matt Cavanaugh will not return for the 2005 season after meeting with Coach Brian Billick on Monday.;1;Sports
5479;News: Webroot: Spyware is Windows-only Spyware, those annoying programs that snoop on a user's actions, remain a Windows-only phenomenon.\;3;Sci/Tech
5480;Daily Briefing EUGENE -- Recreational vehicle maker Country Coach has announced plans to hire 150 to 175 workers by the end of the year, the latest sign of the red-hot RV market.;2;Business
5481;Philly's citywide mesh Wi-Fi net will be challenge The city of Philadelphia plans to invest in a new wireless mesh network based on the Wi-Fi 802.11b standard, and officials hope to turn the 135-square-mile city into the world's largest wireless Internet hot spot.;3;Sci/Tech
5482;US takes stern message to Syria US envoy William Burns travels to Syria to warn Damascus over its troops in Lebanon and alleged links with militants.;0;World
5483;Update 2: Goldman Sachs Earnings Soar in 4Q Net earnings at Goldman Sachs Group Inc. rose 23 percent in the fourth quarter as increased transaction volume and a rise in mergers and acquisitions, the brokerage announced Thursday.;2;Business
5484;Clean houses 'may trigger asthma' Parents who keep a clean house may unwittingly be developing asthma in their children, research suggests.;0;World
5485;Manmohan arrives on two-day visit to Assam Guwahati, Nov. 21 (PTI): Prime Minister Manmohan Singh, arrived here today from Manipur on a two-day visit to Assam amidst tight security.;0;World
5486;US Airways warns on pensions US Airways Group Inc. has warned a bankruptcy court that it is considering whether to freeze or terminate two pension plans covering nearly 25,000 participants, The Wall Street Journal reports.;2;Business
5487;Iranian Leader Rules Out Halt in Uranium Enrichment Iran's supreme leader threatened Wednesday to pull out of negotiations if European countries press their demand for total suspension of uranium enrichment, as a new round of talks ended without an agreement to avert the possible threat of U.N. sanctions.;0;World
5488;IBM Debuts Power5 Server Line for Linux Harking to the belief that Linux is replacing Windows, Unix and other operating systems in small and medium-sized businesses, IBM unveiled a new server line optimized for the open source operating system.;3;Sci/Tech
5489;Canadian Sub Loses Power in Atlantic 57 crew members and Canadas newest Submarine is floating in the rough seas of the Atlantic Ocean, after the HMCS Chicoutimi lost power in an electrical fire.;0;World
5490;Oil bonanza boosts Saudi finances Saudi Arabia is set to see a budget surplus for 2004, thanks to surging oil prices, Crown Prince Abdullah says.;2;Business
5491;Mitsubishi Motors, DaimlerChrysler reviewing partnership Mitsubishi Motors Corp. suggested Thursday it is in talks with DaimlerChrysler AG to review the existing partnership arrangements between them.;2;Business
5492;Maxim Joins Inventory Buildup Chorus Maxim (MXIM:Nasdaq - news - research) grew its first-quarter profit but said an inventory buildup hurt new bookings, a development bound to weigh on revenue in the quarter now underway.;2;Business
5493;Insurgents kill five in Tripura (Reuters) Reuters - Tribal separatist insurgents gunned down five people, including two children, in the remote and restive Tripura state in different attacks in the past 24 hours, police said on Thursday.;0;World
5494;Hollywood allies sue DVD jukebox maker A Hollywood-backed technology group is suing a high-end home theater system company, contending that its home DVD jukebox technology is illegal.;3;Sci/Tech
5495;Caps' Ovechkin Scores The Capitals' top pick in last April's draft, Alexander Ovechkin, scores to help Russia down Slovakia, 5-2, on Sunday night.;1;Sports
5496;Militants increase support for Abbas JERUSALEM -- Mahmoud Abbas, the leading candidate for the presidency of the Palestinian Authority in next Sunday's elections, appears to be winning support of a key constituency: Palestinian militants and their supporters.;0;World
5497;Keegan backs Arsenal for Champions League glory MANCHESTER, England - Kevin Keegan is tipping Arsenal to break their European hoodoo this season by lifting the Champions League in Istanbul next May.;1;Sports
5498;FDA defends its actions on Vioxx safety WASHINGTON - Congress is looking into whether the Food and Drug Administration shirked its duty by ignoring safety concerns about Vioxx raised by its own reviewers and outside scientists.;2;Business
5499;News: Bofra worm sets trap for unwary A new family of worms which uses an unpatched vulnerability in Internet Explorer is spreading widely across the net.;3;Sci/Tech
5500;CEOs See More Hiring, Capital Spending A quarterly survey of U.S. chief\executives showed they plan to increase hiring and capital\spending, despite recent soft economic data, concerns about\sluggish job growth and high energy prices.;2;Business
5501;Teen accused of making threats about school, possessing weapons A 17-year-old was arraigned Friday after authorities received a tip that he was making threats in an online chat room against his high school, fellow students and an officer assigned to the building.;3;Sci/Tech
5502;Existing Home Sales Surge in September WASHINGTON (Reuters) - Sales of existing U.S. homes surged by an unanticipated 3.1 percent in September as low mortgage rates fueled home buying, a trade association said on Monday.;2;Business
5503;Red Hat drafts Sun exec for desktop Linux push Java engineer Karen Tegan-Padir resigns to head up Red Hat's bid to get the open-source operating system on desktop systems.;3;Sci/Tech
5504;Hopes of premature labour insight \Levels of a naturally occurring cannabis-like compound rise sharply in a woman's body when she is about to go into labour, research has found.;0;World
5505;Mutu forces Chelsea on to back foot with appeal Disgraced Romanian international striker Adrian Mutu lodged an appeal against his sacking by Premiership leaders Chelsea for taking cocaine.;1;Sports
5506;BlackBerry Patent Case Swings Away from RIM to NTP There will be furrowed brows over at Research in Motion Ltd (RIM), the Canadian company behind the ever-popular wireless email device, BlackBerry.;2;Business
5507;Gatlin Wins 100 Sprint America's Justin Gatlin runa the race of his life, barely holding off the field Sunday to win the 100 meters in 9.85 seconds.;1;Sports
5508;Credit Issuers Shares Dented by Kerry Plan Financial companies were under scrutiny Friday after Sen. John Kerry vowed to push for legislation that would curb credit card fees and protect homebuyers from unfair lending practices.;2;Business
5509;Nokia sees rise in handset sales The Finnish mobile phone giant says its next results will now be better than expected, thanks to a boost in handset sales.;2;Business
5510;Iraq set to extend arms amnesty Iraq is considering an overall weapons amnesty as a deadline for Baghdad fighters to cash in arms is extended.;0;World
5511;Fantastic fossil find by geology student PITTSBURGH - Paleontologists are hailing the discovery by a first-year geology student of a new species of amphibian, a salamander-like creature that lived 300 million years ago.;3;Sci/Tech
5512;Crude oil prices tumble the largest single-day decline in more than three years -- after the US government reported large increases in the;2;Business
5513;Khartoum, Darfur Rebels Split on Peace Chances (Reuters) Reuters - Sudan's government said on Thursday it\hoped to reach a peace deal in talks resuming on Friday with\rebels in Darfur, where the United Nations says one of the\world's worst humanitarian crises has unfolded.;0;World
5514;MessageLabs, Symantec team on antispam service Symantec technology will help MessageLabs offer better e-mail filtering, the companies say.;3;Sci/Tech
5515;Microsoft had agreed to sanctions, EU official says European regulators testified in Luxembourg yesterday that before settlement talks with Microsoft broke down last spring, the company had agreed to antitrust sanctions it now;2;Business
5516;Golfer Ryan Baca Misses Cut at US Amateur MAMARONECK, NY - Baylor senior Ryan Baca (Richmond, Texas) finished tied for 128th with a 36-hole total of 155 at the 104th US Amateur golf championship at the 7,266-yard, par-70 Winged Foot Golf Club West Course Tuesday.;1;Sports
5517;OPEC Members Split on Increasing Output VIENNA, Austria - Members of the Organization of Petroleum Exporting Countries were divided Tuesday on whether output should be increased in a bid to boost global supply that might cause prices to drop.;2;Business
5518;Bills Edge Into Playoff Contention (AP) AP - Coach Mike Mularkey refuses to do the playoff math because it's way too complicated to consider where his Buffalo Bills might fit into the equation.;1;Sports
5519;Macromedia taps into AIM AOL partner offers new version of Central kit that connects to online giant's instant messenger.;3;Sci/Tech
5520;Lenovo, IBM may soon reveal PC unit deal China's largest PC maker could announce as early as today that it is buying control of IBM's PC-making business for up to \$2 billion.;3;Sci/Tech
5521;WTO paves way for retaliatory tariffs on US goods GENEVA - The World Trade Organization on Friday approved lists of US products on which Japan, five other countries and the European Union plan to levy punitive tariffs in retaliation for a US failure to repeal an illegal antidumping measure.;2;Business
5522;Chinese handset makers led chip slowdown A slowdown in demand for semiconductors that began earlier this year was caused in part by Chinese cellular handset makers' inexperience with managing their supply chains and forecasting end-user demand, according to the top executive at semiconductor distributor Avnet Inc.;3;Sci/Tech
5523;African sugar farmers await sweet victory African sugar farmers and other developing countries stand to benefit from a new ruling by the World Trading Organisation (WTO) declaring some European sugar exports as illegal.;2;Business
5524;San Diego-Born Panda Hua Mei Has Twins (AP) AP - San Diego's native-born panda, Hua Mei, gave birth to twins on Wednesday, less than a year after she was sent into a Chinese breeding program.;3;Sci/Tech
5525;CITES tightens ramin controls, may save orang-utan A United Nations conference adopted a proposal on Friday to tighten controls on the trade of a commercially valuable hardwood known as ramin, which could help save the endangered orang-utan ape.;3;Sci/Tech
5526;Mud, Debris Hinder Aid Efforts in Haiti Three weeks after Haiti's worst natural disaster in years the country is trying desperately to attend to its sick, feed its hungry, keep drinking water flowing and remove tons of mud and debris.;0;World
5527;Ready For \$10M Space Try (CBS/AP) SpaceShipOne was set to return to space Wednesday, in nearly a carbon copy of its historic flight in June, when it became the first privately-funded manned vehicle to go into space.;3;Sci/Tech
5528;Dead Black Watch soldiers named The three Black Watch soldiers killed in a suicide bomb attack in central Iraq are named.;0;World
5529;Boston Scientific Will Invest In Developer of a Plastic Stent Boston Scientific announces an investment in and strategic partnership with REVA Medical, which is working on a polymer successor to todays metal stents that would be biodegradable in the body.;3;Sci/Tech
5530;Playgirl: Olbermann Sexiest Newscaster NEW YORK - The countdown to the No. 1 sexiest male newscaster ends with .....;0;World
5531;Toshiba Dreams of Hollywood Toshiba is getting support from four Hollywood studios for its next-generation DVD format which is expected to be used in players, recorders and other products that go on the market late in 2005.;3;Sci/Tech
5532;Hamm Defends Gold Medal in Court Olympic gymnastics champion Paul Hamm has appeared before the Court of Arbitration for Sport in Lausanne in a bid to retain the gold medal he won in the mens all-round competition in Athens.;1;Sports
5533;Pakistan says suicide-attack plot on leaders, embassy foiled ISLAMABAD, Pakistan -- At least five Al Qaeda-linked terrorists suspected of plotting suicide attacks on government leaders and the US Embassy have been arrested by Pakistan, officials announced yesterday.;0;World
5534;McAfee aims at small firms with e-mail service McAfee on Monday unveiled a new security service designed to let small companies outsource their e-mail security to the antivirus software maker.;3;Sci/Tech
5535;Shaq, McGrady pace NBA best-seller list (AFP) AFP - Shaquille O'Neal's new Miami Heat uniform is the most popular selling replica jersey among all National Basketball Association players, the league announced.;1;Sports
5536;SUN 61, LIBERTY 51 Balanced Sun Knocks Liberty Off-Balance ith five minutes left in Game 1 of the Eastern Conference finals last night at Madison Square Garden, the Connecticut Sun had the Liberty down, if not out.;1;Sports
5537;Kerry: Clinton May Campaign on My Behalf (AP) AP - Democratic Sen. John Kerry said Tuesday that former President Clinton may be hitting the trail to campaign for him in the final two weeks before Election Day.;0;World
5538;Low jobs growth savages US stocks WEAK job growth figures and record-high oil prices pulled the rug from under US equities on Friday, despite soothing words from General Electric about the state of the American economy.;2;Business
5539;US wants talk on North Koreas nuclear weapons program resume North Korea threatened on Saturday to double the size of its nuclear deterrent and the United States rejected its conditions for a resumption of talks, leaving the two nations in a dangerous stalemate.;0;World
5540;New Bush military memos released The White House releases new records relating to a row over President Bush's military service.;0;World
5541;Howard Stern to Broadcast on Sirius Radio in 2006 Howard Stern, one of the most popular US radio personalities, on Wednesday said he will broadcast his show on Sirius Satellite Radio Inc.;2;Business
5542;Terrorism Act 2000 see British police search properties for naught (AFP) AFP - British police have raided three properties in the area of the northern city of Manchester under Britain's main anti-terrorism law.;0;World
5543;Upheaval in F1 as Jaguar withdraw The team, owned and run by Ford, have struggled since emerging from the Stewart outfit in 1999 with a high-budget, high-profile entry into F1.;1;Sports
5544;Expansion Alters Format With the expansion of the ACC, the men's basketball schedule will not incorporate the double round robin format in which each school plays every other twice.;1;Sports
5545;Movie Studios to Sue Internet File Traders Taking a cue from the music industry, film studios and the Motion Picture Association of America said on Thursday that they were readying the first lawsuits against people;3;Sci/Tech
5546;Minaya Named Power Source for the Mets Fred Wilpon, the Mets' owner, on Thursday insisted that Omar Minaya would have 'full autonomy' as the team's new general manager and president of baseball operations.;1;Sports
5547;Nightmare for US dream team A RAMPAGING Europe led by Colin Montgomerie put the United States on the rack when they rushed into a opening day lead of five points at the Ryder Cup today.;1;Sports
5548;Pioneer IBM's exit from PC business seen as turning point (AFP) AFP - IBM's deal to sell its personal computer business to China's Lenovo, a move likely to reshape the industry, signals the PC has evolved into a mass consumer item with little profit, analysts say.;3;Sci/Tech
5549;FCC: 8M Wireless Users Keep Cell Numbers Nearly 8 million mobile phone users have switched carriers and kept their cell numbers since a new rule allowing that flexibility went into effect one year ago, the Federal Communications Commission disclosed Tuesday.;3;Sci/Tech
5550;Callaghan back on Tufts soccer field After missing the first four games of the season with a hamstring injury, Northborough's Sarah Callaghan has returned to the Tufts University women's soccer team.;1;Sports
5551;Frances Plows Ashore in Panhandle PANACEA, Fla. - Tropical Storm Frances plowed ashore on the Florida Panhandle on Monday, its second U.S...;0;World
5552;Religious Forum in Indonesia Aims to Blunt Radicals YOGYAKARTA, Indonesia (Reuters) - President Susilo Bambang Yudhoyono of Indonesia, the world's most populous Muslim nation, called on all religions Monday to rise up against terrorism and show that faith could be a force for peace.;0;World
5553;Padres Sign Jackson and Garcia to Minors (AP) AP - The San Diego Padres signed infielders Damian Jackson and Jesse Garcia to minor league contracts Wednesday and invited them to spring training.;1;Sports
5554;Ex-Colt Counsels Ramsey Former Colts quarterback Bert Jones has lent advice and guidance to fellow Ruston, La., native Patrick Ramsey on everything from hunting to deal with life in the NFL.;1;Sports
5555;Talbots Cuts Earnings View on Slow Sales (AP) AP - Talbots Inc., the women's clothing retailer, cut its third-quarter earnings forecast Wednesday, citing low September sales.;2;Business
5556;Researcher says authorities will stay ahead of drug cheats An Australian researcher who helped develop a revolutionary blood-doping test said Friday more sophisticated versions are on the way that could nab all drug cheats within two years.;1;Sports
5557;Jets cruise over dreadful Dolphins SPORTS NETWORK - Chad Pennington threw three touchdown passes to lead the New York Jets to a 41-14 victory over the Miami Dolphins at Giants Stadium.;1;Sports
5558;Pakhalina Leads Diving Semifinals Australian Irina Lashko advances to the final of 3-meter springboard with the top score from Thursday's semifinals.;1;Sports
5559;No wonder it was over so quickly How much sweeter for the Nation to contemplate only the second sweep in postseason history by the Red Sox, the first since perhaps the most beloved Sox team in the last 30 years, the Sox of Pudge and Yaz and Looie and Lynn and Evans swept the A's in the 1975 American League Championship Series, than to ponder the implications ...;1;Sports
5560;Norwich Union moves 950 jobs to Far East Insurance giant Norwich Union has announced plans to move its business to India in a move which will lead to compulsory redundancies in Britain.;2;Business
5561;US sale boosts Waterford's profit Irish china and glassmaker Waterford Wedgwood announces a half-year profit thanks to the sale of a former US cookware division.;2;Business
5562;BFI Canada to Acquire IESI to Expand in US South (Update1) BFI Canada Income Fund, which owns a Canadian trash hauler, agreed to buy closely held IESI Corp. of Texas for C\$1.1 billion (\$930.3 million) in equity and debt to expand in the US South and Northeast.;2;Business
5563;Gardner Unable to Defend His Olympic Title ATHENS (Reuters) - U.S. heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.;1;Sports
5564;T.O. Effect Gives Boost to Eagles' Offense (AP) AP - Terrell Owens' impact is easy to see in the statistics, where the big-gain catches and flashy touchdowns have often led to regular-season wins.;1;Sports
5565;Prosecutor Not Rushing Into Charging Pacers The Oakland County prosecutor, David Gorcyca, said Tuesday that no charges were imminent for Indiana players involved in the Nov. 19 brawl with Detroit Pistons fans.;1;Sports
5566;France-China deals awaken Europeans PARIS President Jacques Chirac of France will return from a lavish five-day state visit to China on Tuesday with industrial orders worth more than \$4 billion, a success that is not going unnoticed in neighboring European countries and may intensify;0;World
5567;Apple unwraps new iMac G5s PARIS -- Apple Computer Inc. will begin shipping its new iMac G5 desktop computer worldwide in mid-September, the company's top marketing executive said Tuesday.;3;Sci/Tech
5568;Olympic Results: Wednesday, August 25 The first of 18 gold medals to be awarded Wednesday, on the 12th day of the summer Olympics in Athens goes to Kate Allen of Austria.;1;Sports
5569;AMD Big Gainer in 3rd-Quarter Microchip Sales-IDC Advanced Micro Devices Inc. (AMD.N: Quote, Profile, Research) captured nearly 10 percent of computer microchip market revenue in the third quarter, the highest level;3;Sci/Tech
5570;This Boat Is Your Boat, This Boat Is My Boat, and the Hudson Is Beckoning The Woody, a modest gaff-rigged Hudson River ferry sloop, sets sail every weeknight from early spring to late fall, taking visitors for free on a two-hour sail along the Hudson.;0;World
5571;Rumsfeld: Iraq Security to Be Boosted Ahead of Poll ABOARD USS JOHN F. KENNEDY (Reuters) - Defense Secretary Donald Rumsfeld said on Saturday that some 40,000 new Iraqi recruits are expected to join the country's fledgling security forces ahead of January elections.;0;World
5572;Ingersoll-Rand to Sell Dresser Unit Private equity firm First Reserve Corp. continued its buying spree on Thursday by announcing its \$1.2 billion purchase of industrial equipment maker Dresser-Rand Co.;2;Business
5573;Traditional MBA programs receiving fewer applications A shrinking pool of young adults, a dearth of international students and a tight job market are reducing demand for traditional, two-year master of business administration programs across the country.;2;Business
5574;Ivanov: Russia to Revamp Security, Seek Cooperation (Reuters) Reuters - Russia will revamp its security forces\and seek international cooperation to hunt militants in the\wake of a school siege which killed more than 300 people nine\days ago, Defense Minister Sergei Ivanov said Sunday.;0;World
5575;Russ Berrie Buys Private Bedding Firm Russ Berrie and Co., a maker of stuffed animals and other gift items, on Thursday said it bought Kids Line LLC , a privately held maker of infant bedding products based in South Gate Calif.;2;Business
5576;"Iraq PM Blames U.S.-Led Forces' 'Neglect' for Massacre (Reuters) Reuters - Iraqi interim Prime Minister Iyad\Allawi said Tuesday ""major neglect"" by U.S.-led forces led to\the murder of 49 Iraqi army recruits by insurgents this\weekend.";0;World
5577;Help for Dialysis Patients The US Food and Drug Administration has approved a chewable non-calcium drug that can help kidney patients on dialysis manage their phosphorus levels.;2;Business
5578;Alonso the pass master Spain international Xabi Alonso is a player that epitomises the type of footballer Liverpool manager Rafael Benitez wants to have at Anfield.;1;Sports
5579;Europe and Health Care Costs Hurt G.M. Earnings General Motors lowered its forecast for the entire year only hours after announcing plans to cut 12,000 jobs in Europe by 2006.;2;Business
5580;Spurrier withdraws from coach search All the hype and speculation came to an end Thursday when Steve Spurrier, once considered the leading man for the UF job, removed his name from the pool of candidates.;1;Sports
5581;U.S. Aircraft Pound Shi'ite Rebels in Najaf (Reuters) Reuters - U.S. aircraft, apparently AC-130\gunships, pounded positions held by Shi'ite militiamen in the\Iraqi holy city of Najaf Thursday and large orange multiple\flashes lit the night sky.;0;World
5582;UPDATE 1-Singh turns up heat on joint leaders Lehman, Baird World number one and defending champion Vijay Singh was stalking joint leaders Tom Lehman and Briny Baird after the third round of the \$4.;1;Sports
5583;IBM, Others Push for Greater U.S. Innovation Nation needs government help to maintain competitive edge, group says.;3;Sci/Tech
5584;Internet telephone service planned by SBC in early 2005 SBC Communications announced Tuesday that it would offer residential Internet-based calling, joining what could be the future of home-phone service.;2;Business
5585;BellSouth, SBC Communications purchase of YellowPages.com ATLANTA - BellSouth Corp. and SBC Communications Inc. again are joining forces in an effort to lead the way in Internet-based phone directories, with a planned purchase of www.;2;Business
5586;Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin distributing a free daily newspaper in the District on Feb. 1, according to one of its major advertisers and a source close to the company.;2;Business
5587;SEC May Lift Information Restrictions The Securities and Exchange Commission yesterday proposed changes to decades-old rules that would allow companies planning new stock offerings to share far more information with investors about the state of their businesses.;2;Business
5588;El Guerrouj Completes Rare Distance Double Hicham El Guerrouj became the first man in 80 years to win the 1,500 and 5,000 meters at one Olympics, holding up two fingers in triumph Saturday after outsprinting the world;1;Sports
5589;Fed raises rates another quarter-point The Federal Reserve raised short-term interest rates a quarter-point for the fourth time in five months Wednesday, extending its campaign to keep inflation in check after the economy showed impressive job growth over the past three months.;2;Business
5590;Juniper poaches Cisco execs Juniper Networks lands two top Cisco Systems executives to lead a newly developed channel program.;3;Sci/Tech
5591;A Blockbuster Bid The nation's two largest video store chains, Blockbuster Inc. and Hollywood Entertainment Corp., have faced some of the same struggles in recent years as new options for watching movies have steadily eroded the traditional rental business.;2;Business
5592;Storm force decider Lauren Jackson and the Seattle Storm have forced the WNBA Finals against the Connecticut Sun to a decisive game after a nail-biting 67-65 victory on Sunday.;1;Sports
5593;O'Brien Shifts 76ers New 76ers Coach Jim O'Brien benches Glenn Robinson and Samuel Delembert to complete an overhaul of the starting five that also sees Allen Iverson at point guard.;1;Sports
5594;Plan OK'd to cancel some Iraq debt BERLIN -- Germany and the United States have agreed on a proposal to write off as much as 80 percent of Iraq's debt, Germany's finance minister said yesterday, capping a months-long US push for debt forgiveness.;0;World
5595;Iraqis, U.S. Officials Meet in Peace Bid BAGHDAD, Iraq - U.S. military officials and representatives of rebel Shiite cleric Muqtada al-Sadr held talks Sunday aimed at reducing violence in the restive Baghdad slum of Sadr City, a day after clashes there killed 10 people, officials said...;0;World
5596;Woods and Mickelson Get Nod for Opener U.S. captain Hal Sutton made sure this Ryder Cup gets off to a dynamic start by pairing Tiger Woods and Phil Mickelson for the first time in the opening match.;1;Sports
5597;Nokia Eases Mobile Movie Buys Forum Nokia, the global developer support program of mobile giant Nokia, has announced an innovative software application that makes it easy for end-users to discover, try and buy mobile applications, content and services.;3;Sci/Tech
5598;Sudanese rebel movement says peace talks have collapsed (AFP) AFP - One of two rebel movements engaged in peace talks with Sudan's government mediated by the African Union (AU) said the negotiations over the Darfur region had collapsed and could be suspended for weeks.;0;World
5599;British Airways strike averted after agreement reached A planned strike by British Airways(BA) workers on the August Bank Holiday has been called off after a pay settlement was reached between employers and BA staff, Sky TV reported Saturday.;2;Business
5600;Karzai Officially Declared Winner KABUL, Afghanistan, Nov. 3 -- President Hamid Karzai on Wednesday was officially declared the winner of Afghanistan's first-ever democratic presidential election more than three weeks after votes were cast, giving him a five-year mandate to try to steer this country out of a quarter-century of civil war and strife.;0;World
5601;Ukraine enters third week of crisis with new deadlock (AFP) AFP - Ukraine entered its third week of political crisis with a new deadlock, as the opposition clashed with the ruling regime over changing the constitution ahead of a new runoff presidential vote ordered by the supreme court.;0;World
5602;Titans-Dolphins game moved up 24 hours The National Football League announced Thursday that the game between Tennessee and Miami would be played on Saturday instead of Sunday.;1;Sports
5603;Home Depot Reports 19 Percent Rise in Profits Home Depot reported a jump in second-quarter profit on record sales as it benefited from strong performance in stores open at least a year.;2;Business
5604;After loud lows, Gateway hopes to moove into black Not to be cowed by string of losses, PC maker enacts sweeping changes designed to quickly return it to profitability.;3;Sci/Tech
5605;Rice's Car Crashes Adrian Fernandez wins the Delphi Indy 300, but is overshadowed by a crash that sent Buddy Rice's car skidding upside down along the track.;1;Sports
5606;Mystery Persists Behind Causes Of Double Plane Disaster Russia is observing a day of mourning for the 89 people killed in two plane crashes that occurred within minutes of one another late on 24 August.;0;World
5607;Storms, fuel costs to take toll on JetBlue JetBlue Airways Corp. , a low-fare carrier flying mainly on the East Coast, said third-quarter profit will be lower than it expected because of hurricanes that forced flight cancellations in Florida and high fuel costs.;2;Business
5608;Sears Stock Jumps as Realty Trust Discloses Stake Sears, Roebuck, once the king of American retailers but lately struggling for shoppers, has finally attracted a big one - not for its tools and appliances, but for its real estate.;2;Business
5609;Slower Pub Sales Hit Whitbread Shares in Whitbread weakened 3 today after it said slower sales in its pub restaurants and upmarket hotels had offset rising demand for budget lodges.;2;Business
5610;Netgear unveils 48-port Gigabit smart switch With the economy slowly turning up, upgrading hardware has been on businesses radar in the past 12 months as their number two priority.;3;Sci/Tech
5611;Sanyo Shows HD-DVD Player CHIBA, JAPAN -- Sanyo Electric unveiled a prototype player supporting the next-generation optical disc format HD-DVD at the Ceatec 2004 show here this week.;3;Sci/Tech
5612;Add 'Podcasts' To Your Tech Terms Playlist (Investor's Business Daily) Investor's Business Daily - Just as you can download music to an iPod, some folks are doing the same with a new form of talk radio.;3;Sci/Tech
5613;Barroso makes limited changes to Commission Incoming European Commission President Jose Manuel Duro Barroso yesterday announced the new line-up of his EU executive team, aimed at resolving a row that has left Brussels in limbo.;0;World
5614;Comeback Beavers Butt Heads With Humans Once harvested almost to extinction in the northeastern U.S., beavers have returned in such huge numbers that they are becoming a nuisance in some areas.;3;Sci/Tech
5615;Nov Retail Sales Edge Up as Car Sales Dip (Reuters) Reuters - U.S. retail sales rose 0.1 percent\in November, the Commerce Department said on Monday in a\stronger-than-expected report that cemented views the Federal\Reserve will raise interest rates again this week.;2;Business
5616;FASB Orders Options Counted as Expenses Accounting standards setters Thursday issued a plan requiring companies to treat stock options as expenses, while lobbyists vowed to derail the initiative.;2;Business
5617;Scientists have big expectations: Large Binocular Telescope Miles away from humans in the middle of squirrel country sits a piece of equipment that may lead scientists to the origins of the universe.;3;Sci/Tech
5618;Blasts Kill Five in Baghdad's Green Zone BAGHDAD, Iraq - Insurgents penetrated Baghdad's heavily fortified Green Zone and detonated explosives at a market and a popular cafe Thursday, killing five people, including four Americans, in the first bombing inside the compound housing the U.S. and Iraqi government headquarters...;0;World
5619;Hyatt to Buy AmeriSuites Hotel Chain Hyatt Corp. on Thursday said it agreed to buy AmeriSuites, an upscale limited-service hotel chain that it said would complement its full-service portfolio.;2;Business
5620;McNair Leaves Game After Reinjuring Chest Tennessee Titans quarterback Steve McNair (9) gets off a pass before Minnesota Vikings defensive end Kenny Mixon, left, can reach him during the first quarter in Minneapolis, Sunday, Oct. 24, 2004.;1;Sports
5621;Weaker sales affects Coca-Cola Coca-Cola reports a 24 drop in quarterly income on the back of weak sales of its soft drinks, juices and bottled waters.;2;Business
5622;Insurgents Kill About 50 Iraqi Soldiers in Ambush Around 50 Iraqi soldiers were killed execution-style after insurgents intercepted minibuses carrying them home on leave, officials said today.;0;World
5623;Nowitzki, Mavs Surge Past Memphis 112-88 (AP) AP - Dirk Nowitzki hit a nifty basket that turned into a three-point play in Dallas' game-turning surge and finished with 22 points in the Mavericks' 112-88 victory Saturday night over the Memphis Grizzlies.;1;Sports
5624;Open-source backers revolt against Microsoft antispam plan The Apache Software Foundation and the Debian Project said they won't support the Sender ID e-mail authentication standard in their products.;3;Sci/Tech
5625;South American Leaders Discuss New Bloc (AP) AP - Presidents and high-ranking officials from 12 South American countries gathered in this ancient Inca capital to create a political and economic bloc they hope will put them on a more equal footing with the United States and Europe.;0;World
5626;Depleted Wizards stun Grizzlies Even before it was over, Antawn Jamison and Juan Dixon were limping around the court, trying to relieve aching muscles stretched to the limit.;1;Sports
5627;Sudanese peace talks restart after rebel boycott as UN deadline expires (AFP) AFP - Sudanese peace talks restarted here at the end of a one-day boycott called by rebel groups in protest at alleged government attacks on civilians, and as a UN deadline for action on the Darfur crisis expired.;0;World
5628;Dolly Creator Applies for Cloning License (AP) AP - The creator of Dolly the sheep, the world's first mammal cloned from an adult, applied for a human cloning license Tuesday to study how nerve cells go awry to cause motor neuron disease.;3;Sci/Tech
5629;Teenage bullies thrive in cyberspace The fight started at school, when some eighth-grade girls stole a pencil case filled with makeup that belonged to a new classmate, Amanda Marcuson, and she reported them.;3;Sci/Tech
5630;Rain Hampers Play at NEC Invitational Only 24 players finished the second round at Firestone South, but the forecast was for dry, cool weather the final two days.;1;Sports
5631;Enterprises shift from hardware leasing to purchasing As interest rates continue to climb, an increasing number of enterprise IT customers are shifting away from leasing to purchasing equipment such as laptops and PCs.;3;Sci/Tech
5632;Airport Security Screeners Overworked, Report Says The nation's 45,000 federal airport security screeners suffers from low morale, understaffing and excessive overtime, according to a new report by the Department of Homeland Security inspector general.;3;Sci/Tech
5633;Nestor, Knowles in Madrid Masters final CBC SPORTS ONLINE - Daniel Nestor and partner Mark Knowles on Friday battled their way to a fourth championship appearance of the tennis season.;1;Sports
5634;Microsoft reports profits up 11 Demand in both the home and business software markets sees Microsoft's profits rise by 11 over three months.;2;Business
5635;Study Shows Stability Systems Cut Crash Risk Vehicles with sensors that can, for example, automatically apply brakes are 41 percent less likely to get into single-vehicle crashes, which account for 60 percent of all fatal crashes, according to government statistics.;2;Business
